Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Activity,Stage,__source_file
192.168.3.30-192.168.3.34-8081-47052-6,192.168.3.34,47052,192.168.3.30,8081,6,15/07/2019 03:06:28 PM,150,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333.333333333336,150.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,0.0,150.0,150.0,0,0,0,0,0,64,0.0,13333.333333333336,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,257,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday-pvt.pcap_Flow.csv
172.217.4.142-192.168.3.29-80-55894-6,192.168.3.29,55894,172.217.4.142,80,6,16/07/2019 07:32:12 PM,30244,4,4,84.0,1744.0,84.0,0.0,21.0,42.0,1744.0,0.0,436.0,872.0,60441.7405105,264.515275757,4320.57142857,6582.668908,13932.0,89.0,16223.0,5407.66666667,9016.67878619,15819.0,142.0,29884.0,9961.33333333,7047.81876422,14128.0,1824.0,0,0,0,0,128,144,132.257637879,132.257637879,0.0,1744.0,203.111111111,578.500744262,334663.111111,0,1,0,0,0,0,0,0,1.0,228.5,21.0,436.0,0,0,0,0,0,0,4,84,4,1744,-1,236,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-18.205.210.110-42660-443-6,192.168.3.29,42660,18.205.210.110,443,6,18/07/2019 07:22:07 PM,114269974,49,28,3095.0,1336.0,674.0,0.0,63.1632653061,127.720943685,104.0,0.0,47.7142857143,28.4394836944,38.7765906029,0.6738428066850001,1503552.2894700004,2477359.48987,5976968.0,10.0,114207075.0,2379314.0625,2769022.80574,5976968.0,70.0,114269962.0,4232220.814809999,2502071.7998900004,6039914.0,2258.0,0,1,0,0,1568,896,0.4288090588,0.245033747886,0.0,674.0,57.3974358974,102.515673777,10509.46337,0,0,0,1,1,0,0,0,0.0,58.1428571429,63.1632653061,47.7142857143,0,0,0,0,0,0,49,3095,28,1336,-1,422,26,0,493791.055556,862775.5760840002,2640771.0,62789.0,5851007.333330002,218605.836466,5976968.0,5298990.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
192.168.3.29-74.125.20.189-43184-443-6,192.168.3.29,43184,74.125.20.189,443,6,16/07/2019 06:34:04 PM,45129806,17,15,1999.0,1427.0,970.0,0.0,117.588235294,269.602730611,564.0,0.0,95.1333333333,166.418090821,75.9143524792,0.709065755789,1455800.19355,4782235.81388,24674542.0,19.0,45087910.0,2817994.375,6453629.2058,24674639.0,227.0,45129806.0,3223557.57143,6838840.96742,24674561.0,47.0,0,0,0,0,544,496,0.376691182763,0.332374573026,0.0,970.0,103.818181818,221.206415841,48932.2784091,0,1,0,0,0,0,0,0,0.0,107.0625,117.588235294,95.1333333333,0,0,0,0,0,0,17,1999,15,1427,-1,262,8,0,65759.0,78020.7165138,178981.0,97.0,11206253.25,9118873.05363,24674542.0,5254013.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-80-57186-6,206.207.50.50,57186,192.168.3.29,80,6,16/07/2019 01:57:55 PM,64,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31250.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,64,0.0,31250.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,57,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-9002-44834-6,206.207.50.50,44834,192.168.3.29,9002,6,16/07/2019 01:37:18 PM,58196,2,5,634.0,448.0,634.0,0.0,317.0,448.305699272,448.0,0.0,89.6,200.35169078400003,18592.3431164,120.283180975,9699.33333333,22332.198616900005,55268.0,89.0,55268.0,55268.0,0.0,55268.0,55268.0,58196.0,14549.0,27698.4064163,56082.0,89.0,0,0,0,0,64,176,34.3666231356,85.91655783899998,0.0,634.0,135.25,255.320386965,65188.5,0,1,0,0,0,0,0,0,2.0,154.571428571,317.0,89.6,0,0,0,0,0,0,2,634,5,448,-1,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
184.98.36.245-192.168.3.29-47388-9000-6,184.98.36.245,47388,192.168.3.29,9000,6,16/07/2019 07:28:46 PM,32,2,1,7.0,0.0,7.0,0.0,3.5,4.94974746831,0.0,0.0,0.0,0.0,218750.0,93750.0,16.0,12.7279220614,25.0,7.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,62500.0,31250.0,0.0,7.0,1.75,3.5,12.25,0,0,0,0,1,0,0,0,0.0,2.33333333333,3.5,0.0,0,0,0,0,0,0,2,7,1,0,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Vulnerability Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-47958-49154-6,192.168.3.29,47958,206.207.50.50,49154,6,19/07/2019 03:16:50 PM,384,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.33333333,384.0,0.0,384.0,384.0,0.0,0.0,0.0,0.0,0.0,384.0,384.0,0.0,384.0,384.0,0,0,0,0,0,44,0.0,5208.33333333,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
184.98.36.245-192.168.3.29-50305-80-6,184.98.36.245,50305,192.168.3.29,80,6,16/07/2019 07:44:21 PM,5099182,3,6,514.0,725.0,514.0,0.0,171.33333333299998,296.758038363,720.0,0.0,120.833333333,293.537334366,242.980148581,1.76498897274,637397.75,1738251.43493,4937817.0,46.0,148921.0,74460.5,105237.995137,148875.0,46.0,5099182.0,1019836.4,2195909.0595400003,4946683.0,259.0,0,0,0,0,60,144,0.58832965758,1.17665931516,0.0,720.0,123.9,264.387951482,69900.9888889,0,1,0,0,0,0,0,0,2.0,137.66666666700002,171.33333333299998,120.833333333,0,0,0,0,0,0,3,514,6,725,-1,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-192.168.3.30-46410-22-6,192.168.3.30,22,192.168.3.29,46410,6,15/07/2019 05:11:17 PM,6438,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.6554830692762,6438.0,0.0,6438.0,6438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,155.3277415346381,155.3277415346381,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,292,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday.pcap_Flow.csv
192.168.3.29-209.147.138.11-9000-49370-6,209.147.138.11,49370,192.168.3.29,9000,6,19/07/2019 02:42:03 PM,17,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117647.058824,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,58823.5294118,58823.5294118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1025,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.29-8.8.8.8-45030-53-17,192.168.3.29,45030,8.8.8.8,53,17,16/07/2019 06:48:23 PM,14018,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19474.9607647,285.34741047200004,4672.66666667,7874.19623411,13765.0,118.0,0.0,0.0,0.0,0.0,0.0,14018.0,7009.0,9745.34565831,13900.0,118.0,0,0,0,0,8,24,71.33685261810001,214.010557854,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-52534-53-17,192.168.3.29,52534,8.8.8.8,53,17,17/07/2019 07:50:28 PM,15897,0,2,0.0,264.0,0.0,0.0,0.0,0.0,211.0,53.0,132.0,111.722871427,16606.906963600002,125.809901239,15897.0,0.0,15897.0,15897.0,0.0,0.0,0.0,0.0,0.0,15897.0,15897.0,0.0,15897.0,15897.0,0,0,0,0,0,16,0.0,125.809901239,53.0,211.0,105.666666667,91.221342532,8321.33333333,0,0,0,0,0,0,0,0,0.0,158.5,0.0,132.0,0,0,0,0,0,0,0,0,2,264,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.30-192.168.3.34-0-0-0,192.168.3.34,0,192.168.3.30,0,0,17/07/2019 03:31:12 PM,79266206,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378471501462,2733317.44828,8961407.48645,43503409.0,58.0,78264406.0,6020338.92308,12887604.6243,43503500.0,1000362.0,79266206.0,5284413.73333,12090118.2948,43503528.0,116.0,0,0,0,0,0,0,0.176620034016,0.201851467446,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,16,0,-1,-1,0,0,4032038.0,26575.9012641,4050830.0,4013246.0,33589473.0,14020422.7477,43503409.0,23675537.0,Normal,Benign,enp0s3-pvt-wednesday.pcap_Flow.csv
184.98.36.245-192.168.3.29-52364-9002-6,184.98.36.245,52364,192.168.3.29,9002,6,16/07/2019 08:38:51 PM,7465569,61,57,22808.0,14331.0,452.0,0.0,373.901639344,166.945171131,281.0,0.0,251.421052632,87.0032732078,4974.70454027,15.8058950363,63808.2820513,455643.452714,4945032.0,70.0,2510769.0,41846.15,23394.6678785,101406.0,3485.0,7465569.0,133313.732143,664565.162655,5011348.0,110.0,0,0,0,0,1220,1164,8.17084404417,7.63505099209,0.0,452.0,312.092436975,149.47365232299998,22342.3727389,0,1,0,0,0,0,0,0,0.0,314.737288136,373.901639344,251.421052632,0,0,0,0,0,0,61,22808,57,14331,-1,164,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-80-53304-6,206.207.50.50,53304,192.168.3.29,80,6,16/07/2019 01:27:11 PM,60,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33333.3333333,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,60.0,0,0,0,0,0,64,0.0,33333.3333333,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,86,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,16/07/2019 03:29:16 PM,119319792,89,1,25810.0,296.0,296.0,288.0,290.0,2.5,296.0,296.0,296.0,0.0,218.790190315,0.754275535445,1340671.82022,1813902.33013,9646441.0,20990.0,119177384.0,1354288.45455,1819716.77051,9646441.0,20990.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,712,8,0.745894696162,0.00838083928272,288.0,296.0,290.131868132,2.62555302623,6.89352869353,0,0,0,0,0,0,0,0,0.0,293.355555556,290.0,296.0,0,0,0,0,0,0,89,25810,1,296,-1,-1,89,0,20253216.75,1535434.35337,22556260.0,19465430.0,8818933.5,1547755.34389,9646441.0,6498006.0,Normal,Benign,enp0s3-pvt-tuesday.pcap_Flow.csv
192.168.3.29-192.168.3.30-40000-3306-6,192.168.3.30,3306,192.168.3.29,40000,6,18/07/2019 09:28:25 PM,145,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20689.6551724,72.5,64.346717088,118.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,32,64,6896.55172414,13793.103448299997,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,229,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
192.168.3.29-192.168.3.30-55249-1054-6,192.168.3.29,55249,192.168.3.30,1054,6,18/07/2019 12:47:54 PM,1040,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.07692308,1040.0,0.0,1040.0,1040.0,0.0,0.0,0.0,0.0,0.0,1040.0,1040.0,0.0,1040.0,1040.0,0,0,0,0,0,44,0.0,1923.07692308,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
192.168.3.29-52.32.232.251-43846-443-6,192.168.3.29,43846,52.32.232.251,443,6,17/07/2019 04:20:43 PM,43836,1,2,35.0,31.0,35.0,35.0,35.0,0.0,31.0,0.0,15.5,21.9203102168,1505.6118259000002,68.4369011771,21918.0,30500.3438997,43485.0,351.0,0.0,0.0,0.0,0.0,0.0,43836.0,43836.0,0.0,43836.0,43836.0,0,1,0,0,32,64,22.8123003924,45.6246007847,0.0,35.0,24.25,16.2762608319,264.916666667,0,0,0,1,1,0,0,0,2.0,32.3333333333,35.0,15.5,0,0,0,0,0,0,1,35,2,31,-1,118,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-wednesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-80-57252-6,206.207.50.50,57252,192.168.3.29,80,6,16/07/2019 01:57:56 PM,335998,103,105,10384.0,45248.0,109.0,0.0,100.815533981,14.3893666983,468.0,0.0,430.933333333,86.2144315363,165572.41412200002,619.051303877,1623.17874396,1439.36024824,8256.0,76.0,333411.0,3268.73529412,1534.23299718,8690.0,122.0,335998.0,3230.75,1592.48024633,8724.0,89.0,0,0,0,0,3296,3376,306.549443747,312.50186013,0.0,468.0,266.18181818200003,177.20665211099998,31402.1975524,0,1,0,0,0,0,0,0,1.0,267.461538462,100.815533981,430.933333333,0,0,0,0,0,0,103,10384,105,45248,-1,57,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-51663-53-17,192.168.3.29,51663,8.8.8.8,53,17,16/07/2019 12:41:52 PM,13959,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19557.27487640001,286.553478043,4653.0,7998.63088284,13889.0,17.0,0.0,0.0,0.0,0.0,0.0,13959.0,6979.5,9846.46192802,13942.0,17.0,0,0,0,0,8,24,71.6383695107,214.915108532,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.1-192.168.3.29-50944-9415-6,192.168.3.1,50944,192.168.3.29,9415,6,15/07/2019 01:57:03 PM,14,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,44,0.0,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday.pcap_Flow.csv
192.168.3.29-8.8.8.8-53491-53-17,192.168.3.29,53491,8.8.8.8,53,17,18/07/2019 03:52:42 PM,13937,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,19588.14666,287.005811868,4645.66666667,7985.08048384,13866.0,11.0,0.0,0.0,0.0,0.0,0.0,13937.0,6968.5,9839.39086021,13926.0,11.0,0,0,0,0,8,24,71.75145296689999,215.254358901,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-public-thursday.pcap_Flow.csv
184.98.36.245-192.168.3.29-44778-9001-6,184.98.36.245,44778,192.168.3.29,9001,6,16/07/2019 07:03:37 PM,15012,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.453503864,5004.0,8598.79834628,14933.0,16.0,16.0,16.0,0.0,16.0,16.0,63.0,63.0,0.0,63.0,63.0,0,0,0,0,40,40,133.226751932,133.226751932,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,62,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
173.194.162.231-192.168.3.29-443-57780-6,192.168.3.29,57780,173.194.162.231,443,6,16/07/2019 06:56:23 PM,31289978,9,11,951.0,5266.0,517.0,0.0,105.666666667,190.961383531,4782.0,0.0,478.727272727,1430.52305755,198.689816912,0.6391822966449999,1646840.9473700004,3716152.86261,10235378.0,8.0,21554257.0,2694282.125,4615572.60798,10267124.0,1354.0,31289978.0,3128997.8,4756845.23467,10266865.0,16.0,0,0,0,0,288,368,0.28763203349,0.351550263155,0.0,4782.0,296.047619048,1037.70494247,1076831.54762,0,1,0,0,0,0,0,0,1.0,310.85,105.666666667,478.727272727,0,0,0,0,0,0,9,951,11,5266,-1,265,3,0,660507.0,889202.333691,1289268.0,31746.0,10132448.0,145565.001975,10235378.0,10029518.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-206.207.50.50-80-57452-6,206.207.50.50,57452,192.168.3.29,80,6,16/07/2019 01:58:36 PM,289705,4,4,565.0,1345.0,565.0,0.0,141.25,282.5,1345.0,0.0,336.25,672.5,6592.91348095,27.6142973024,41386.4285714,81891.9443329,217323.0,76.0,289176.0,96392.0,110571.387624,217323.0,461.0,288626.0,96208.6666667,111109.981209,217857.0,76.0,0,0,0,0,128,144,13.8071486512,13.8071486512,0.0,1345.0,212.222222222,464.0724021580001,215363.194444,0,1,0,0,0,0,0,0,1.0,238.75,141.25,336.25,0,0,0,0,0,0,4,565,4,1345,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Network Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
184.98.36.245-192.168.3.29-47946-9000-6,184.98.36.245,47946,192.168.3.29,9000,6,16/07/2019 07:29:49 PM,6,1,1,0.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,1166666.6666700002,333333.333333,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,166666.666667,166666.666667,0.0,7.0,4.66666666667,4.0414518843300025,16.3333333333,0,0,0,1,1,0,0,0,1.0,7.0,0.0,7.0,0,0,0,0,0,0,1,0,1,7,-1,61,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Vulnerability Scan,Reconnaissance,enp0s3-public-tuesday.pcap_Flow.csv
192.168.3.29-8.8.8.8-54342-53-17,192.168.3.29,54342,8.8.8.8,53,17,15/07/2019 08:16:09 PM,27226,1,3,66.0,572.0,66.0,66.0,66.0,0.0,333.0,66.0,190.66666666666663,134.37385658428258,23433.48270035995,146.91838683611255,9075.333333333332,15279.162553403685,26717.0,77.0,0.0,0.0,0.0,0.0,0.0,27226.0,13613.0,18640.748965639767,26794.0,432.0,0,0,0,0,8,24,36.72959670902814,110.1887901270844,66.0,333.0,140.8,117.0072647317251,13690.7,0,0,0,0,0,0,0,0,3.0,176.0,66.0,190.66666666666663,0,0,0,0,0,0,1,66,3,572,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-monday.pcap_Flow.csv
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 08:03:54 PM,119431959,246,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06812315621,485495.76829300006,414391.406608,2271241.0,373.0,118996060.0,485698.204082,415227.51219,2271241.0,373.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.05975018797,0.00837296824378,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,246,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-pvt-thursday.pcap_Flow.csv
192.168.3.29-8.8.8.8-40103-53-17,192.168.3.29,40103,8.8.8.8,53,17,16/07/2019 03:30:39 PM,14399,1,3,45.0,228.0,45.0,45.0,45.0,0.0,106.0,45.0,76.0,30.5122926048,18959.6499757,277.797069241,4799.66666667,8130.585116300002,14188.0,77.0,0.0,0.0,0.0,0.0,0.0,14399.0,7199.5,10072.736098,14322.0,77.0,0,0,0,0,8,24,69.4492673102,208.347801931,45.0,106.0,63.6,27.4554184088,753.8,0,0,0,0,0,0,0,0,3.0,79.5,45.0,76.0,0,0,0,0,0,0,1,45,3,228,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,BENIGN,enp0s3-public-tuesday.pcap_Flow.csv
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 02:56:58 PM,60000093,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333332816667,60000093.0,0.0,60000093.0,60000093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0166666408333999,0.0166666408333999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60000093.0,0.0,60000093.0,60000093.0,Normal,Benign,enp0s3-pvt-thursday.pcap_Flow.csv
184.98.36.245-192.168.3.29-13909-9002-6,184.98.36.245,13909,192.168.3.29,9002,6,19/07/2019 06:44:50 PM,11336282,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352849373366,3778760.66667,6536200.78396,11326113.0,59.0,11326113.0,11326113.0,0.0,11326113.0,11326113.0,59.0,59.0,0.0,59.0,59.0,0,0,0,0,40,64,0.176424686683,0.176424686683,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,29200,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Command Injection,Establish Foothold,enp0s3-tcpdump-friday.pcap_Flow.csv
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,16/07/2019 07:58:15 PM,117992710,23,1,1168.0,52.0,56.0,48.0,50.7826086957,2.53980174135,52.0,52.0,52.0,0.0,10.3396218292,0.20340239664,5130117.82609,7667416.14712,20019440.0,3.0,97993291.0,4454240.5,7112088.99487,20019440.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,8,0.19492729678,0.00847509985998,48.0,56.0,50.88,2.4549270186,6.02666666667,0,0,0,0,0,0,0,0,0.0,53.0,50.7826086957,52.0,0,0,0,0,0,0,23,1168,1,52,-1,-1,23,0,523628.333333,857408.78844,1513119.0,56.0,14552722.375,5383603.41913,20019440.0,8518044.0,Normal,Benign,enp0s3-pvt-tuesday.pcap_Flow.csv
192.168.3.30-192.168.3.34-80-57174-6,192.168.3.30,80,192.168.3.34,57174,6,17/07/2019 03:38:29 PM,577,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466.20450607,577.0,0.0,577.0,577.0,0.0,0.0,0.0,0.0,0.0,577.0,577.0,0.0,577.0,577.0,0,0,0,0,0,64,0.0,3466.20450607,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal,Benign,enp0s3-pvt-wednesday.pcap_Flow.csv
